level|flag|text
1|ok|An dyutay na si Cicada kay guru-gusto mag kanta. Pero an iya kanta pa utro-utro la. Gusto niya maka aram san bag-o na kanta. Kaya nag desisyon sya na mag kadto sa iya amigo na si uwak para makaaram sya san bag-o na kanta. "Quack ! Quack ! Quack !" kanta san uwak pero an dyutay na si Cicada dili kaya kantahon an kanta san uwak. Nagdesisyon si Cicada na magkadto sa iya amiga na si Mynah basi an kanta ni Mynah kaya nya kantahon. "Keak! Kaek! Kaek!" an kanta ni Mynah pero dili gihapon kaya ni Cicada kantahon an kanta ni Mynah. Nagkadto naman sya sa iya amigo an si tipaklong kay desidido gayod sya makaaram san bag-o na kanta. "Krik krik krik! Krik krik krik!" kanta san tipaklong pero dili gihapon nya kaya an kanta ni tipaklong. Nagtuna na an uran kag nagkarantahan an mga pato "Quack! Quack! Quack!" Kag an mga paka nagriribok. "Kokak ! kokak! Koka!" An tanan na hayop nag ralabas kag nag karantahan "Doo-oo-oo! Doo-oo-oo!" "Keak! Kaek! Kaek!" "Krik krik krik! Krik krik krik!" "Quack! Quack! Quack!" "Ribbit! Ribbit! Ribbit!" kokak! kokak! kokak!" Si Cacida namati kag pagtapos nagsabay sya pagkanta. An tanan na hayop nag karantahan. "Doo-oo-oo! Doo-oo-oo!" "Keak! Kaek! Kaek!" "Krik krik krik! Krik krik krik!" "Quack! Quack! Quack!" "Ribbit! Ribbit! Ribbit!" kokak! kokak! kokak!" Suru-sadya si Cicada kaya tuna sadto nagahimo-himo na sya san kanta na sya la an naka-aram.
1|ok|Si Koneho kag si Ido kay maayo na mag-amigo. Masadya na nagakanam sinda Koneho kag Ido na magkaupod. Ginakantahan ni Koneho si Ido. Nagaplawta si Koneho myentras nagasayaw si Ido. Nagagitara si Ido para kay Koneho. Ginagukdan san duwa an mga kalibangbang. Nagpudo si Koneho kag si Ido san prutas para makaon. Nagpudo an duwa san damo-damo na prutas. Nagturog sinda Koneho kag Ido kadali. Si Koneho kag Ido, nag-uli na sa inda mga balay.
1|ok|Amo ini si Miya. Amo ini si Ido Si Miya kag si Ido naglantaw sa bintana. Naglantaw sinda sa bintana. Taod-taod, may nakita na alibangbang si Miya kag Ido! Kulay rosas an alibangbang Gusto dakupon ni Miya kag Ido an alibangbang. Kaya gingukdan ninda an alibangbang. Gingukdan ni Miya kag Ido an alibangbang bisan diin ini magkadto. Nagdalagan sinda para maabutan an alibangbang pero matulin an paglupad san alibangbang. Matulin an alibangbang, kag mahinay naman magdalagan sinda Miya kag Ido. Kahinay-hinay ninda magdalagan. Gingukdan ninda Miya kag Ido an alibangbang gamit an bisikleta. Nakabisikleta sinda na ginagukdan an alibangbang, pero katulin san alibangbang. Matulin an alibangbang, kag mahinay naman sinda Miya kag Ido. Kahinay-hinay ninda na duwa. Gingukdan ninda Miya kag Ido an alibangbang gamit an kotse. Nakasakay sinda sa kotse na ginagukdan an alibangbang, pero katulin san alibangbang. Matulin an alibangbang, kag mahinay naman sinda Miya kag Ido. Kahinay-hinay ninda na duwa. Gingukdan ninda Miya kag Ido an alibangbang gamit an baruto. Nakasakay sinda sa baruto na ginagukdan an alibangbang, pero katulin san alibangbang. Matulin an alibangbang, kag mahinay sinda Miya kag Ido. Kahinay-hinay ninda na duwa. Gingukdan ninda Miya kag Ido an alibangbang gamit an eroplank. Nagalupad sinda na nakasakay sa eroplano na ginagukdan an alibangbang, pero katulin san alibangbang. Matulin an alibangbang, kag mahinay sinda Miya kag Ido. Kahinay-hinay gyapon ninda na duwa. Taod-taod, nag-udong na sinda Miya kag Ido. Nag-udong na sinda pagdalagan kag nag-ingkod. Nag-ingkod sinda sa idarom san puno. Nag-ingkod sinda sa idarom san dako na puno. Pero.... Nakakita sinda san alibangbang sa puno. Nakakita sinda san duwa na alibangbang sa puno. Nakakita sinda san tulo na alibangbang sa puno. Nakakita sinda san damo-damo na alibangbang. Paaram, Miya. Paaram, Ido. Paaram mga alibangbang.
1|ok|Sin Thuokna Nakasurat si Bora. Nakasurat man si Navy. Ila ni Navy an magkanam san isports. Amo man si Bora. Maaram magdrowing si Bora. Maaram man si Navy magdrowing. Nakabasa si Navy. Nakabasa man si Bora. Igwa sinda pareho san talento.
1|ok|Amo ini si Nina. Itukdo an ulo ni Nina. Itukdo an iya kamot. Itukdo an iya mga tudlo. Itukdo an iya tiil. Amo ini si Peter. Itukdo an ya buhok. Itukdo an iya braso. Itukdo an iya mga tuhod Itukdo an iya tiil. Mga bagay na kaya ninda himuon Kaya ni Nina maglakat. Kaya ni Peter magdalagan. Kaya ni Nina maglumpat. Kaya ni Peter magtindog. Kaya ni Nina magkanam. Kaya ni Peter magkanta. Nagakanam san soccer si Nina. Kaya ni Nina magkanam san bola. Kaya niya magdalagan na may bola. Kaya niya maglumpat sa bola. Kaya niya tamaon an bola gamit an iya ulo. Kaya niya sipaon an bola gamit an iya tiil. Go Nina! Mga Hunga 1. Nano an pangaran san duwa na bata? 2. Nano na parte san lawas an nasabi didto sa kwento? Usad -usadon? 3. Nano na mga bagay an kaya himuon ni Nina kag Peter? 4. Nano na parte san lawas na gina gamit para magdalagan.? 5. Nano na parte san lawas an ginagamit pagkanta? 6. Nano na kananam an gusto kanamon ni Nina? 7. Nano na mga bagay an kaya ninda kanamon gamit an bola? 8. Sa huna mo matibay siya sa soccer? Kay nano? 9. Nano an nabadyagan ni Nina san naka score sya? 10 .Nano na kanam na an gusto niyo kanamon? Hirimuon Magdrowing san usad na litrato na naga kanam. Nagahimo an
1|ok|Siya si Danilo Si Danilo kay gusto permi magbasa san mga libro. Siya naman si Pendo. Paborito ni Pendo magkaon san karots. Gina pa-kaon anay ni Danilo si Pendo bago magkadto sa eskwelahan. Ginapa-inom niya man si Pendo san bag-o na tubig. Gina-hatagan man san iya papa si Pendo san pagkaon na pasi. Permi niya man ginapa-inom san gatas si Pendo. Naga pan-hatag man permi si Pendo san iya gatas. Gina baligya man san iya papa an mga gatas na hali kan Pendo. Si Danilo permi man naga-inom san gatas uru-adlaw. Sabe ni Danilo, "salamat Pendo!"
1|ok|May wati halapit sa tiil ni Toto! Manamit! Gindakop ni Tata an wati. Ginaisip ni Toto na nauna niya ini makita. Habo buhian ni Toto an wati. Huhungaon ninda an inda iloy kun kanin-o dapat mapakadto an wati. Uh oh! Usad san inda an dapat magbalik. Sin-o? Nagsu-ay naman sinda. Nagsuko si Tata. Niyan nakabuhi sinda sa puno san kamatis. Uh-oh! Nahulog si Toto sa hukay. Pan-o siya makabalik sa taas? Habo buhian ni Toto an wati. Amo man si Tata. Nagpaduso-duso kag nagpabutong-butong, nakaluwas sinda! Nagsakat si Tata sa ibabaw san ugat san puno. Pero nahulog si Tata. Napihak sa duwa an wati. Nay! Nakakuha kami san wati! Mabalik na kita sa hardin! Ang libro na ini kay nabuo sa paagi sang usad na book development workshop na gin himo sa pamamagitan ng
1|ok|Si Tiyo Som an nag-ayos san unom na aparador Lima na ingkudan. Upat na lagadi. Tulo na martilyo. Duwa na wasay. Usad na orasan. 1 orasan 2​ wasay 3 martilyo 4​ lagadi 5 ingkudan 6 aparador
1|ok|Gusto ko magbasa san libro. Wara ako san libro. Madrowing ako, kag bubuligan ako san ako ama magpinta san larawan. Ako an mapinta, kag an akon iloy an magagunting san mga retrato. Ako an magunting san mga retrato, kag an akon lola an magapilit. Ako an mapilit san mga retrato, kag bubuligan ako san akon lola na magsurat san istorya. Ako an masurat san istorya, kag bubuligan ako san akon kuya na magpilit san mga pahina. May libro na ako! Basahon naton an libro! . .
1|ok|Natalie Sin-o kaya ina na bata? Nakalakat na ina na bata. Kapareho ko. An ako nagakitoy-kitoy na tudlo sa tiil. An nagakitoy-kitoy na tudlo sa tiil sana na bata. Hala? Nawara na an bata! Sin-o ina na bata? An akon nagakaway na mga kamot. An nagakaway na mga kamot san bata. Gusto mo magkanam? Hala! Nawara na naman an bata! Sin-o ina na bata? An akon kyut na irong. An kyut na irong sana man na bata. An nakatatawa ko na pamayhon. Amo man an sa bata. Hala! Ina na bata . . . AKO! Ako an bata.
1|ok|"Dili ta ikaw maalsa, Shanu!" sabi san iya Mama. "Masyado ka na dako!" Masyado ka dyutay para maglakat mag-usad pa skwelahan, Shannu!" sabi san iya Papa. Masyado ka dyutay!" "Dili ka pwede magturog sa kuna, Shanu!" sabi san iya Lolo. "Masyado ka na Dako!" "Dili mo pwede darhon sa parke an imo manghod, Shanu!" sabi san iya Lola. "Masyado ka pa dyutay!" Nangawa si Shannu. Masyado dako! Masyado dyutay! Pan-o ako sabay na nagiging masyado dako kag masyado dyutay ? Masyado dako para sul-uton an akon luma na bestida. Masyado naman dyutay para magluto san hotcake sa kalan. Masyado dako para magsakay sa likod ni Lolo? Masyado dyutay para isakay an akon manghod sa akon likod? Nangangawa si Shannu, "Nano kaya an tama na sukol para sa akon?" Nagngirit an iya mama kag nag sabi, "Tama lang ang imo kadako para magklase sa dako na skwelahan." "Kag tama lang an imo kagamay para ikarga ka sa akon mga abaga" sabi san iya Papa. Sabi naman san iya Lolo, "Tama lang ang imo kadako para maka-upod ka sa akon pagalakat-lakat kun aga." "Kag sakto lang an imo kadyutay para kwentuhan ka san mga storya" sabi san iya Lola. "Kag pirmi magiging sakto an imo sukol... para sani!" Tanan sinda nag sabi, kag ginhatagan siya san mainit na sakom.
1|ok|May usad na hurmigas kag pinggis san pan sa dalan. Sudipon myentras pirit ginabutong san maisog na hurmigas an pan. Busol sadi, busol sadto. Diri nagpupundo sa pagbusol. Napaligid saka nagbalintong Diri pa nanggad su tinapay naiusog. Ginaparaguyod niya, pero waran nangyari. Pero, diri iya pinnupundo. Pero dili siya nag-udong! "Binabauyan ko mga amiga saka amigo. Inaayat ko dakulong tabang ninyo. Naggagamit na ako kadi mikropono ta kamo sana tabi a pag-asa ko." Dili siya nawar-an sin pag-asa. Nangayo siya sin bulig sa iya mga amigo! Ngamin na siromnag-abot ku pagbaoy niya. Tabang-tabang na sira sa pag-alsa. Nagpaburulig-bulig an mga hurmigas. Giyapon busol saka butong. Sinasabayan nira sa kanta su iwag ku kariton. Myentras nagakanta, ginaduso kag ginaguyod ninda an karita maghapon. Sa wakas nadara man nanggad sadto baloy nira su tinapay. Sa wakas naabot man ninda an puntod. Inapag saka binanga-banga su tinapay na dara-dara nira. Biyo sirang namumuya ta ngamin nakanamit ko pinagalan nira. "Ibutang an pan para sa tanan," sabi san iloy na hurmigas. Ginturunga kag ginsaruhan ninda kaunon an panigab-i. Tungod sa Manunurat Usad na bantog na makata san Nepal Bhasa kag Nepali si Durga Lal Shrestha. Bilang usad na maestro san NepalBhasa kag KanyaMandig Higher Secondary School san 19 50 shasta 19 70 s, nagsurat siya san mga kanta para maging inspirasyon sa mga kabataan na magsabi san inda nababatyagan sa inda sadiri na surmaton. Bantog an iya mga kanta sa entiro Kathmandu Valley kag an koleksyon san iya mga kanta na pambata kay pira na kabeses na imprenta kag hasta yana padayon na ginaimprenta.
1|ok|Nagatinda an mga tawo san mga bagay-bagay sa merkado. Ako, nagbaligya sin pagkaon sa merkado. An iba na mga tawo nagabaligya san mga gamit sa tindahan. Ako, nagabaligya san mga gamit sa tindahan san isports. An iba na mga tawo nagamaneho san mga gamit. Ako, nagamaneho pagbukad. An iba na mga tawo nagapalupad san mga gamit. Ako, nagapalupad sani na eroplano. An iba na mga tawo naga ayo san gamit sa mga paayusan o talyer. Ako, ginaayo ko ini na kotse. An iba na mga tawo naga ayo sin bulig para sa inda sadiri. Ako, gina ayo ko an kamot ni Pedro. An iba na mga tawo naga patubo san mga bagay sa tanuman. Ako, nagapatubo sin pagkaon sa tanuman. An iba na mga tawo ginabuligan an inda anak na mag uswag. Ginikanan ko an nagbulig sa akon sa pag uswag. An iba na mga tawo nagahimo sin mga bagay sa sulod san panimalay, Ako, nagahimo sin bilum. An iba na mga tawo nagahimo san mga bagay sa inda lugar. Kami nagahimo san sadiri namon na balay. Kaya ko maghimo san mga pana. ikaw nano an kaya mo mahimo? MGA HUNGA SA NAARAMAN: 1. Nano na trabaho an ginahimo san imo pamilya? 2. Nano na mga gamit an ginabaligya san mga tawo sa merkado? 3. Nano na mga gamit an ginabaligya san mga tawo sa tindahan san kalakal? 4. An iba na mga tawo nagamaneho para makabukad. Nano pa na mga bagay an ginamaneho san tawo? 5. Nano na mga bagay an gin ayo san tawo sa istorya? 6. Sin-o an nagbutang san benda sa kamot san bata? 7. Nano na bagay makahatag kauswagan sa tawo? 8. Nano na mga bagay an ginahimo san imo pamilya sa sulod san iyo panimalay? 9. Nano na mga trabaho an nahihimo mo sa sulod san iyo balay? 10. Nano na trabaho an gusto mo maabot sa pagdako mo?
1|ok|Pagmata na Tyo Bomba! Maarabot na an mga tawo, kinahanglan ninda san tubig. "Tyo Bomba, pwede makaayo san tubig?" hunga san gurang na babayi. "Sige po! Ibubutang ko ini sa imo surudlan." "Salamat, pwede na ako makapangadyi yana na aga." May usad pa na nag-abot na igwa san dara na surudlan. "Tyo Bomba, pwede ba makangayo san tubig?" "Sige kumuha ka san kinahanglan mo!" "Salamat. Pwede na ako makaluto san pamahaw." May usad pa na nag-abot na igwa san dara na surudlan. "Tyo Bomba, pwede ba makangayo san tubig?" "Sige kumuha ka san kinahanglan mo!" "Salamat, pwede na ako makaluto san pamahaw." Kitaa baya nyo, may usad na pamilya na nakasakay sa motor an nag-abot. "Tyo Bomba, pwede po ba makaayo san tubig?" "Ihatag mo sa akon an imo surudlan kag pupunuon ko ina san tubig." "Salamat, sugad pwede ko na linisan an akon motor." "Tyo Bomba, pwede po ba kami makaayo san tubig?" hunga san usad na iloy. Malipay na nakabulig si Tyo Bomba. "Sige po pupunuon ko an imo plangga-na." "Salamat, sugad pwede na ako makalaba san akon mga bado." Taudtaod nag-abot an usad na pintor, "Tyo Bomba, pwede po ba ako makaayo san tubig?" "Pwede mo ibutang an tasa mo didi," sabi ni Tyo Bomba. "Salamat po, sugad pwede na ako kalinis san akon paint brush." "Tyo Bomba, pwede po ba ako makaayo san tubig?" hunga san paratanom. "Ibutang ko ini sa imo pambunyag." "Salamat po, sugad pwede na ako kasaribo san akon mga tanom." "Tyo Bomba, pwede ba kami makaayo san tubig?" hunga san mga bata. "Damo na akon nahimuan na trabaho, pero adi an tubig para sa iyo mga balde." "Salamat po, sugad pwede na kami kakarigo." Naghangyo an napapaha na ido, "Tyo Bomba, pwede po ba makaayo san tubig?" "Adi, pag-inom na, halapit na ako maubos dalion mo na an pagkuha." "Salamat, maayo na an akon pamatyag." Sa wakas, natapos na an adlaw. Wara na san nagakahinanglan san tubig. Oras na para magkaturog, Tyo Bomba. Buwas panibag-o na makasisibot na adlaw na naman para kan Tyo Bomba. Yeheeey!
1|ok|Si Dom Dom may usad na dako na cake. Gintunga ni Dom Dom an cake sa walo na parte. Usad para kan Lola. Usad para kan Lolo. Usad para kan Mama. Usad para kan Papa. Usad para kan Tiya. Usad para kan Tiyo. Usad para kan Ate. Usad para kan Dom Dom. Ginkaon ni Lola, Lolo, Mama, Papa, Tiya, kag Tiyo an cake. Ginkaon man ni Ate kag ni Dom Dom an cake.
2|ok|Igwa ako'n isad na amiga. naga istar siya sa sulod san akon balay. Pag ako malipay, amo man siya. Pag ako nagatangis, sya nagatangis man. Pero maski nano an himuon ko dili ko nababatian an iya boses. naga istar lang sa sulod san espejo an akon amiga. Kaya sabi ko "labas dida, kag magkanam kita". Pero wara sya naglabas. Dili ako naging malipay. kaya nagturog ako. Sa akon pagturog, sya naglabas san espejo kag kami nagkalipay. Nagkanam kami, nagdalagan, nagsiyak, nagsiwik kami myentras kaupod ko sya. Kaya myentras ginakaistorya ko sya, nagasabat man sya sa akon. San aga na, nagbalik na naman sa espejo an akon amiga. Pero wara ko gin pansin idto tanan, aram ko sa sadiri ko na makanam kami utro.
2|ok|Sin Thuokna May puno san sampalok na nakatanom sa higad san kamino. Ila-ila an mga nagaralabay na mga tawo sa handong kag manamit na bunga na ginahatag nya. Malipay si Sampalok na palangga sya kag nakabulig sya sa iba. Usad na adlaw, naghimo an mga taga-baryo sin dako na payag sa katakin ni Sampalok. Dili nya aram kun nano an isipon san bag-o nya na katakin. Saka kun nagaralabay an mga tawo nagasabi sinda, "Hala kaganda man magpahuway didi sani na payag! Napagkadako, igwa pa gayud sin ingkudan sa sulod." Wara na sin may gusto san handong ni Sampalok. An mga nagabisita na lang sa iya kay an mga pasaway na bata na nagasaka sa iya bunga. Myentras nagabag-o an panahon, an mga dahon ni Sampalok nagatuna na magtarakdag. Ginapalid ini san hangin pakadto kan Payag. "Sampalok, umudong ka daw san katakdag san mga dahon mo sa akon! Nagaati ka lang," siyak ni Payag. "Dili ko man ini sala, Payag. Kun gusto mo magreklamo, kan Hangin ka magkadto," sabat ni Sampalok. "Ayaw pagsala-a an Hangin, kun wara ka magpantakdag san mga uga mo na dahon, dili man ina palidon san hangin pakadi sa akon. Makabaradli ka!" siyak utro ni Payag. Ginpabayaan na lang ni Sampalok an mga makabaradli na sabi saiya ni Payag. San sumunod na gab-i, igwa sin makusog na bagyo. Nabari an usad na mga sanga ni Sampalok. Naglupad ini pakadto sa atop ni Payag. Nagparatangis si Sampalok sa sakit san pagkautod san iya sanga pero si Payag ginaintindi la nya an iya nasira na atop. "Kinahanglan sadirihon mo na lang an imo nababatyagan," isip nya. Mamundo kag nakukulugan si Sampalok. Kun aram nya lang tani kun nano an hihimuon sa iya aringit na katakin. Myentras ginapamatyagan ni Sampalok an inda kamutangan, usad san iya mga ugat an nagatubo patalibod sa harigi ni Payag. Nagsabot sinda Sampalok kag Payag na dili magtin-uhan tutal dili man ninda gusto an kada usad. Dili sinda nagaistoryahan sa kada usad hasta... ...usad na naman na makusog-makusog na bagyo an nag-abot. Mas kusog pa sa mga nakaligad na bagyo na naeksperyensyahan ninda. Nabatyagan ni Payag na bagan ginaalsa na sya pataas san hangin hali sa duta. Nagkurahaw sya kan Sampalok para mangayo san bulig. Wara'n pagduha-duha si Sampalok, ginhawidan nya si Payag sa abot san iya kusog. Pagkahuman san bagyo, napahiyom si Payag kan Sampalok. "Salamat san bulig mo, kun dili dahil sa imo, dili kuntani ako masasalbar. Pasensya ka na kun aringit ako sa imo dati." Nakahiyom na ginbaton ni Sampalok an pag-ayo sin pasensya ni Payag. Sa urhi, naging malipay sinda na magkaamigo. Suportado san mabinuligon na SMA RT.
2|ok|San una na panahon, igwa san tulo na magaramigo. An balay-balay na si Gables, an ruler na si Millie kag an lapis na si Nubs. Masadya sinda na nagaurupod sa kwarto san usad na bata na babayi. Usad na adlaw, napaliad si Millie kag nag istorya kan Nubs, "Nakikita mo ba an paibaiba na marka sa mga gilid ko?" "Ow! Kaayo-ayo la!" sabi ni Nubs. Kag an lapis nagduko para nya ini makita. Sa kita ko mas dyutay ako yana kaysa kahapon. Nano sa kita mo?" "Gables," sabi ninda sa balay-balay. "Nano sa pangita mo?" Naghangos kag nagkita paubos si Gables. Damo siya san pwede mahimo na dili kaya himuon ni Millie kag ni Nubs. Pero dili niya kaya magliad kag magduko pareho san ginahimo san duha, kaya dili nya aram kon nano an iya hitsura! Damo na mga paagi an ginhimo ni Millie kag Nubs para mapasadya ninda si Gables. Ginlinis ninda an dingding kag atop. Ginpatugtug nya an iya gitara myentras nagakanta si Nubs san usad na malipay na kanta. Pero wara gihapon sin nangyari. Nag-istoryahan si Millie kag si Nubs. "Mamundo si Gables," an sabi ni Millie. "Kay nano kaya?" "Siguro mamundo siya kay dili niya makita an iya sadiri kun nano an iya itsura," sabi ni Nubs. "Tama!" sabi ni Millie. "May aram ako kun nano an aton hihimuon!" Ginkadto ninda si Gables kag ginsabi kun nano an iya itsura. Ginsabi ni Nubs na igwa siya san atop na hugis trayanggol, ibig sabihon igwa san tulo na kanto. Ginsabi man ni Millie na igwa siya san mga hugis na pahilaba na amo ini an iya mga dingding. Pero dili pa gihapon ni Gables makita an iya itsura, kaya namundo sya. Naka-isip sin bag-o na ideya si Millie kag Nubs. Naghali sinda kag san pagbalik may dara na sinda na dyutay na bilog na espiho. "Kitaa!" an sabi ninda. "Yana nakikita mo na an imo sadiri?" Pero dyutay an espiho, kaya dili pa gihapon nya makita an iya sadiri. May naisip naman na bag-o na ideya si Millie. "Aha! sabi nya. "Idrowing naton an itsura ni Gables!" "Sige!" sabi ni Nubs. "Pero dili ako matibay magdrowing san tadong na linya." "Makabulig ako sina. Bulig kita pagtrabaho!" sabi ni Millie. Naghigda si Millie sa papel, kag nagdrowing na si Nubs san tadong na linya sa gilid nya. Pagkatapos, nagdrowing pa sinda san duha pa na linya, hasta na nakahimo sinda san usad na hugis trayanggol. Kapareho san atop ni Gables! "Katahom!" sabi ni Millie. Yana mahimo naman kita san mga parihaba para sa pader sa atubangan na pader. Pagkatapos, madrowing kita san gamay na parihaba para sa pwertahan, kag dyutay na kwadrado para sa bintana." "Abadiw!" sabi ni Nubs. "Kamayo na siya ni Gables!" "Amo ngani," sabi ni Millie, "pero igwa pa san kulang." "Aram ko na!" sabi ni Nubs, kag nagdrowing siya san bilog sa taas san balay. "Amo ina!" sabi ni Millie. "Kulang sin adlaw!" Malipay na naglumpat sinda Millie kag Nubs palapit kan Gables, dara an drowing. "Kita-a, Gables!" sabi ninda. "Kita-a ini na balay, an trayanggol na atop, an parihaba na pader, an dyutay na parihaba na pwertahan, kag an kwadrado na bintana. Ikaw ini!" Sa kauna-unahan na pangyayari tuna san siya pagmundo, nagtawa si Gables. "Amo ba?" sabi niya. "Irog sana an itsura ko?" "Ikaw ini!"sabi ni Millie. "Kag nag butang pa kami san adlaw!"sabi man ni Nubs. Grabe an pasalamat ni Gables na balay-balay sa litrato. Kag sinda na tulo naging malipayon hasta nalang.
