language|level|title|char_start|char_end|words|position|category|removed_text
minasbate|1|An Mga Parakanta na Sapat ni Bounthy|1557|2479|126|trailing|publisher|Brought to you by Let's Read is an initiative of The Asia Foundation's Books for Asia program that fosters young readers in Asia and the Pacific. booksforasia.org To read more books like this and get further information, visit www.letsreadasia.org Original Story An Mga Parakanta na Sapat ni Bounthy (Bounthy's Singing Birds). Author: Sinthanou Sidavone. Illustrator: Nivong Sengsakoun. Published by , © . Released under CC-BY-4.0. This work is a modified version of the original story. @The Asia Foundation – Let's Read, #_published_year_#. Some rights reserved. Released under CC-BY-4.0. For full terms of use and attribution, Contributing translators: charina estoquia Table of Contents Page 2 Page 3 Page 4 Page 5 Page 6 Page 7 Page 8 Page 9 Page 10 Page 11 Page 12 Page 13 Copyright Guide Cover Start of Story
minasbate|1|An Nawawara na Pato|0|60|8|leading|title_author|An Nawawara na Pato Egambaram Kumudini Thanuja Dilhani
minasbate|1|An Nawawara na Pato|541|2195|239|trailing|publisher|This book was adapted as part of the ABC+: Advancing Basic Education in the Philippines project. ABC+ is a partnership of USAID and the Department of Education (DepEd), implemented by RTI International together with The Asia Foundation, SIL LEAD, and Florida State University. This book was quality assured by Henche G. Cañelas, Mary Grace V. Delos Santos, Mary Joy M. Romero, and was approved for publishing by the Department of Education Region V - Bicol Learning Resource Management Section (LRMS) of the Curriculum and Learning Management Division (CLMD). The book was field tested by Erma Alegre. Brought to you by Let's Read is an initiative of The Asia Foundation's Books for Asia program that fosters young readers in Asia and the Pacific. booksforasia.org To read more books like this and get further information, visit www.letsreadasia.org Original Story An Nawawara na Pato (The Lost Duckling). Author: Egambaram Kumudini. Illustrator: Thanuja Dilhani. Published by Room to Read, © Room to Read. Released under CC-BY-4.0. This work is a modified version of the original story. @The Asia Foundation – Let's Read, 2021. Some rights reserved. Released under CC-BY-4.0. For full terms of use and attribution, Contributing translators: Enrique Villasis, Cesar D. Almonicar, Jr., Dahlia Cristobal, Arlene B. Carmen, France katrina Basical Signer: Sagar K.C. Table of Contents Page 1 Page 2 Page 3 Page 4 Page 16 Page 19 Page 22 Page 25 Page 28 Page 31 Page 34 Page 37 Page 40 Page 41 Copyright Guide Cover Start of Story
minasbate|1|An Pag-intra ni Sutiha sa Karera san Kadang-kadang|0|93|16|leading|title_author|An Pag-intra ni Sutiha sa Karera san Kadang-kadang Tjut Zakiyah Anshari Naafi Nur Rohma
minasbate|1|An Pag-intra ni Sutiha sa Karera san Kadang-kadang|1355|3694|348|trailing|author_bio|The Asia Foundation. Ini na proyekto na paghimo san libro na nagapakita san makukusog na batang babayi kag pambihira na babayi na mga bida na tawuhan san istorya kag ginsurat san mga babayi na manunurat, editor, kag paradrowing. Hinimo ini na libro sa paagi san mga pagatukdo sa pagburulig san Litara Foundation kag san Asya Foundation kag suportado san Kompanya san Estee Laude. An pagatukdo kag iba pa na propesyonal na bulig pareho san drawing kag paghimo san libro ay ginhimo san Litara Foundation. This book was adapted as part of the ABC+: Advancing Basic Education in the Philippines project. ABC+ is a partnership of USAID and the Department of Education (DepEd), implemented by RTI International together with The Asia Foundation, SIL LEAD, and Florida State University. This book was quality assured byJoanna Rose I. Gonzaga, Marlon G. Arididon, and Ma. Nicole Villanueva, and was approved for publishing by the Department of Education Region V - Bicol Learning Resource Management Section (LRMS) of the Curriculum and Learning Management Division (CLMD). The book was field tested by Jeanlyn Daep. Brought to you by Let's Read is an initiative of The Asia Foundation's Books for Asia program that fosters young readers in Asia and the Pacific. booksforasia.org To read more books like this and get further information, visit www.letsreadasia.org Original Story An Pag-intra ni Sutiha sa Karera san Kadang-kadang (Sutiha's Stilt Festival). Author: Tjut Zakiyah Anshari. Illustrator: Naafi Nur Rohma. Editor: Sofie Dewayani, Irawati Subrata, Eva Y. Nukman, Andina Subarja, EorG. Published by The Asia Foundation - Let's Read, © The Asia Foundation - Let's Read. Released under CC-BY-NC-4.0. This work is a modified version of the original story. @The Asia Foundation – Let's Read, 2021. Some rights reserved. Released under CC-BY-NC-4.0. For full terms of use and attribution, Contributing translators: Enrique Villasis, Michael Wilson Rosero, Angielou M. Basical, France katrina Basical, REAN MIJARES Table of Contents Page 1 Page 2 Page 3 Page 4 Page 5 Page 19 Page 22 Page 25 Page 28 Page 31 Page 34 Page 37 Page 40 Page 43 Page 46 Page 49 Page 52 Page 53 Copyright Guide Cover Start of Story
minasbate|1|An Pagbulig kan Tractor|0|43|6|leading|title_author|An Pagbulig kan Tractor Mokgaetji Marutla
minasbate|1|An Pagbulig kan Tractor|548|1474|136|trailing|publisher|Brought to you by Let's Read is an initiative of The Asia Foundation's Books for Asia program that fosters young readers in Asia and the Pacific. booksforasia.org To read more books like this and get further information, visit letsreadasia.org. Original Story Tractor Gets Help, Author: Mokgaetji Marutla. Illustrator: Ntibile Zonke o hweditše. Published by Room to Read, © Room to Read. Released under CC-BY-4.0. This work is a modified version of the original story. © The Asia Foundation, 2021. Some rights reserved. Released under CC-BY-4.0. For full terms of use and attribution, Contributing translators: Enrique Villasis, Ruffa Mae Velasco, jessica alcantara, France katrina Basical, and The Busy Pinoy Mom Table of Contents Page 1 Page 2 Page 3 Page 4 Page 5 Page 6 Page 7 Page 8 Page 9 Page 10 Page 11 Page 12 Page 13 Page 14 Page 15 Copyright Guide Cover Start of Story
minasbate|1|An Pagbulig sa Sapat|0|60|8|leading|title_author|An Pagbulig sa Sapat Othong KhamInsou Olod Sanethichak
minasbate|1|An Pagbulig sa Sapat|819|1813|134|trailing|publisher|Brought to you by Let's Read is an initiative of The Asia Foundation's Books for Asia program that fosters young readers in Asia and the Pacific. booksforasia.org To read more books like this and get further information, visit www.letsreadasia.org Original Story An Pagbulig sa Sapat (Helping Bird). Author: Othong KhamInsou. Illustrator: Olod Sanethichak. Editor: Onchanh Phetchantharath, Pakian Luangxaysana, Sengmany Souphanthalop. Published by Room to Read, #_url_# © Room to Read. Released under CC-BY-4.0. This work is a modified version of the original story. @The Asia Foundation – Let's Read, 2022. Some rights reserved. Released under CC-BY-4.0. For full terms of use and attribution, Contributing translators: Gilda angelica Ubac Table of Contents Page 1 Page 2 Page 3 Page 4 Page 5 Page 6 Page 7 Page 8 Page 9 Page 10 Page 11 Page 12 Copyright Guide Cover Start of Story
minasbate|1|An Pagpasyar sa Hardin|0|59|10|leading|title_author|An Pagpasyar sa Hardin Komar Rien Komar Cheh El Huyno
minasbate|1|An Pagpasyar sa Hardin|1156|2077|136|trailing|publisher|Brought to you by Let's Read is an initiative of The Asia Foundation's Books for Asia program that fosters young readers in Asia and the Pacific. booksforasia.org To read more books like this and get further information, visit letsreadasia.org. Original Story (Walking in the Garden), Author: Komar Rien Komar Cheh. Illustrator: El Huyno. Published by The Asia Foundation - Let's Read, © The Asia Foundation - Let's Read. Released under CC-BY-4.0. This work is a modified version of the original story. © The Asia Foundation, 2021. Some rights reserved. Released under CC-BY-4.0. For full terms of use and attribution, Contributing translators: Enrique Villasis, Uranus Cantoria, Sherwin Balbuena, and France katrina Basical Table of Contents Page 1 Page 2 Page 3 Page 4 Page 5 Page 6 Page 7 Page 8 Page 9 Page 10 Page 11 Page 12 Page 13 Copyright Guide Cover Start of Story
minasbate|1|An Regalo na Tsokolate|0|61|9|leading|title_author|An Regalo na Tsokolate Tariq Manzoor Tawfiq Ahmed Anwar
minasbate|1|An Regalo na Tsokolate|1412|3122|243|trailing|publisher|This book was adapted as part of the ABC+: Advancing Basic Education in the Philippines project. ABC+ is a partnership of USAID and the Department of Education (DepEd), implemented by RTI International together with The Asia Foundation, SIL LEAD, and Florida State University. This book was quality assured by Joanna Rose I. Gonzaga, Marlon G. Arididon, and Ma. Nicole Villanueva, and was approved for publishing by the Department of Education Region V - Bicol Learning Resource Management Section (LRMS) of the Curriculum and Learning Management Division (CLMD). The book was field tested by Zenaida Soler. Brought to you by Let's Read is an initiative of The Asia Foundation's Books for Asia program that fosters young readers in Asia and the Pacific. booksforasia.org To read more books like this and get further information, visit www.letsreadasia.org Original Story An Regalo na Tsokolate (The Birthday Chocolate). Author: Tariq Manzoor. Illustrator: Tawfiq Ahmed Anwar. Published by Room to Read, © Room to Read. Released under CC-BY-4.0. This work is a modified version of the original story. @The Asia Foundation – Let's Read, 2021. Some rights reserved. Released under CC-BY-4.0. For full terms of use and attribution, Contributing translators: Enrique Villasis, Ma. Lorina G. Cascato, marlin ocsing, Shirley Titong, marichu tan Table of Contents Page 1 Page 2 Page 3 Page 4 Page 5 Page 6 Page 23 Page 26 Page 29 Page 31 Page 32 Page 35 Page 38 Page 40 Page 41 Page 44 Page 47 Page 49 Page 50 Page 53 Page 56 Page 59 Page 62 Page 63 Copyright Guide Cover Start of Story
minasbate|1|An Siwo kag san Dyutay na Pato|0|5008|787|leading|author_bio|An Siwo kag san Dyutay na Pato Durga Lal Shrestha Sambhav Maharjan Ini na libro ginhimo san Srijnalay sa bulig san programang Books for Asia san The Asia Foundation. An Srijanalaya ay usad na NGO na nakabase sa Nepal na may katuyuan naipadagos an barasahon ligtas kag hitso sa parabasa sa pamaagi san sining. Para sa dagdag na impormasyon, pwede bisitahon an srijanalay.org. Titulo: Khacha Hencha' (2018), nau- na na ginkanta ni Chulichiya Chan Chan (1991) Mga Parasurat: Durgalal Shrestha Paradrowing: Sambhaw Maharjan Tagapamatnugot: Niranjan Kunwar, Sharareh Bajracharyakag Muna May usad na siwo. May usad man na dyutay na pato. Usad na adlaw, nagpamasyar sinda. An siwo nagdalagan san matulin. An dyutay na pato nagakimpang- kimpang. Nakakuha san wati an siwo pero an dyutay na pato wara. An makaluluoy na dyutay na pato nagparaiyagak. Naglumpat dayon an siwo kag ginhatag an iya ginakaon na wati. Masadya ini na kinaon san dyutay na pato kag nagtig-ab sa kanamit. Usad na dyutay na suba an inda nakita. Malipay na naglumpat an dyutay na pato kag hinay-hanay na nagsalom. Insigida na naglumpat man an siwo. Pero dili sya maaraman maglangoy. Hala! Wara gali sya san halapad na tiil pareho san sa iya amigo na pato. Sikad didi, sikad didto. Sige an paniguro san siwo. Haros maubusan sya san gininhawa san kasikad kag katangis. Dali-dali na gin-alalayansan dyutay na pato an pako san iya amigo na siwo. Nginarat an siwo myentras padayon sa paglangoy an dyutay na pato. Ligtas sinda na nakaabot sa higad san suba. Pakatapos sadto na pangyari, nagtinawa sinda na duha. An Manunurat Usad na kilala na makata san Nepal: Bhasa kag Nepali si Durga Lal Shrestha. Maestro san Nepal: Bhasa sa Kanya Mandir sa Sekundarya sadto mil nuwebe siyentos sisenta, nakahimo siya san mga kanta na nagahatag san orawa sa mga bata na ipag hambog kag ipakita an inda sadiri sa pamaagi san ikiniya na istorya. An iya mga kanta kay naging balangibog sa tanan na Kathmandu Valley kag an iya mga koleksiyon san mga pambata na kanta kay padayon na ginakuha sa niyan na panahon. An Manunurat Usad na kilala na makata san Nepal: Bhasa kag Nepali si Durga Lal Shrestha. Maestro san Nepal: Bhasa sa Kanya Mandir sa Sekundarya sadto mil nuwebe siyentos singkwenta hasta sa Mil nuwebe siyentos sisenta, nakahimo siya san mga kanta na nagahatag san orawa sa mga bata na ipag hambog kag ipakita an inda sadiri sa pamaagi san ikiniya na istorya. An iya mga kanta kay naging balangibog sa tanan na Kathmandu Valley kag an iya mga koleksiyon san mga pambata na kanta kay padayon na ginakuha sa niyan na panahon. An Paradrowing Nagtapos san BFA sa Graphic Design si Sambhaw Mahargan sa Sentro san Sining kag Pagdidisenyo sa Kathmandu University. Pwera sa mga himo nya na nagalibot sa Graphic Design kag Manga Art, Minsan gina paunlad an iya himo sa pamamaagi san pag abrasa san makabag o na pamaagi kag san sining. An Khacha Hecha ay isad na na naiiba na himo sa mga naka anadan naiya na himo kag iina ga pakita san dyutay na estayl sa pagdrawing para mahatagan san interes sa pangita san istorya. This book was adapted as part of the ABC+: Advancing Basic Education in the Philippines project. ABC+ is a partnership of USAID and the Department of Education (DepEd), implemented by RTI International together with The Asia Foundation, SIL LEAD, and Florida State University. This book was quality assured by Junee L. Abetria, Fatima B. Refamonte and Jane Abejuela and was approved for publishing by the Department of Education Region V- Bicol Learning Resource Management Section (LRMS) of the Curriculum and Learning Management Division (CLMD). The book was field tested by Cheryl Mayor. Brought to you by Let's Read is an initiative of The Asia Foundation's Books for Asia program that fosters young readers in Asia and the Pacific. booksforasia.org To read more books like this and get further information, visit www.letsreadasia.org Original Story An Siwo kag san Dyutay na Pato (Little Chick and Little Duck). Author: Durga Lal Shrestha. Illustrator: Sambhav Maharjan. Editor: Muna Gurung, Sharareh Bajracharya, Niranjan Kunwar. Published by The Asia Foundation - Let's Read, © The Asia Foundation - Let's Read. Released under CC-BY-NC-4.0. This work is a modified version of the original story. @The Asia Foundation – Let's Read, 2021. Some rights reserved. Released under CC-BY-NC-4.0. For full terms of use and attribution, Contributing translators: Enrique Villasis, Amancio Cantoria, France katrina Basical Table of Contents Page 1 Page 2 Page 3 Page 4 Page 5 Page 6 Page 7 Page 25 Page 28 Page 31 Page 34 Page 37 Page 40 Page 43 Page 46 Page 49 Page 52 Page 55 Page 58 Page 60 Page 61 Page 63 Page 64 Page 66 Page 67 Page 69 Page 71 Copyright Guide Cover Start of Story
